Iteration,Jitter_ns
1721,851746
1722,130531
1723,356568
1724,82036
1725,848060
1726,964335
1727,239558
1728,151522
1729,133867
1730,313684
1731,146896
1732,324724
1733,99146
1734,808654
1735,93243
1736,946780
1737,116626
1738,369444
1739,924823
1740,118801
1741,894963
1742,80955
1743,789396
1744,104817
1745,52776
1746,282291
1747,39898
1748,931124
1749,158896
1750,786278
1751,84512
1752,1414667
1753,962165
1754,93936
1755,829801
1756,139992
1757,825305
1758,84583
1759,402518
1760,174133
1761,763093
1762,1161388
1763,819447
1764,185404
1765,1246729
1766,102605
1767,917316
1768,791343
1769,162401
1770,761354
1771,221214
1772,289094
1773,986730
1774,114176
1775,784691
1776,981362
1777,106694
1778,1836135
1779,509287
1780,401150
1781,531163
1782,154358
1783,439612
1784,289871
1785,693967
1786,817588
1787,1085492
1788,213975
1789,568713
1790,358053
1791,1148597
1792,898950
1793,146489
1794,270704
1795,434615
1796,174922
1797,811380
1798,500643
1799,229625
1800,925864
1801,1017097
1802,966628
1803,1062773
1804,245843
1805,357024
1806,829453
1807,914359
1808,1002484
1809,887868
1810,1477632
1811,886122
1812,294837
1813,556697
1814,959101
1815,189445
1816,371696
1817,928431
1818,194541
1819,1168471
1820,546306
1821,1010620
1822,477237
1823,984517
1824,924503
1825,197788
1826,705288
1827,918969
1828,654395
1829,344571
1830,529017
1831,938019
1832,1016913
1833,965446
1834,514114
1835,936210
1836,342631
1837,500020
1838,932620
1839,145824
1840,7267297
1841,631249
1842,2528601
1843,4607103
1844,592442
1845,43142
1846,391451
1847,69392
1848,172979
1849,539037
1850,84764
1851,734402
1852,1106315
1853,830409
1854,839307
1855,777917
1856,1195511
1857,791951
1858,1412185
1859,300868
1860,1466509
1861,1034837
1862,491410
1863,74665
1864,467104
1865,609714
1866,55268
1867,823698
1868,81705
1869,802126
1870,951436
1871,548311
1872,127917
1873,121227
1874,709282
1875,83177
1876,857365
1877,58406
1878,1440858
1879,87298
1880,840399
1881,124619
1882,1005509
1883,84995
1884,656471
1885,741348
1886,784979
1887,113497
1888,763819
1889,79923
1890,250238
1891,834163
1892,327253
1893,356130
1894,832862
1895,620449
1896,142128
1897,812216
1898,95177
1899,366205
1900,121947
1901,854080
1902,909986
1903,88750
1904,914213
1905,107618
1906,391425
1907,173678
1908,717647
1909,103193
1910,833467
1911,949312
1912,507789
1913,107689
1914,838034
1915,134980
1916,92893
1917,829662
1918,122481
1919,649098
1920,551569
1921,538064
1922,396710
1923,118882
1924,817534
1925,146230
1926,902502
1927,475907
1928,868641
1929,619626
1930,922006
1931,160287
1932,832280
1933,250133
1934,553112
1935,1209547
1936,851435
1937,114213
1938,1066573
1939,1238304
1940,165297
1941,774284
1942,154128
1943,809368
1944,243512
1945,667357
1946,1501357
1947,130534
1948,815655
1949,112895
1950,790007
1951,944965
1952,569045
1953,167384
1954,766780
1955,941953
1956,960200
1957,962127
1958,1546009
1959,636684
1960,632074
1961,993606
1962,924787
1963,1188007
1964,707722
1965,297014
1966,1253979
1967,593644
1968,546781
1969,993981
1970,845550
1971,1043937
1972,815747
1973,470001
1974,466046
1975,1280032
1976,113221
1977,235499
1978,657231
1979,155837
1980,901241
1981,185651
1982,311186
1983,852515
1984,39594
1985,826154
1986,1675825
1987,208275
1988,815143
1989,73304
1990,769632
1991,70636
1992,843383
1993,110455
1994,862298
1995,479866
1996,38987
1997,32518
1998,887400
1999,364629
2000,576817
2001,973389
2002,539239
2003,128782
2004,1199448
2005,531900
2006,384743
2007,549679
2008,1504925
2009,958777
2010,152756
2011,762551
2012,934310
2013,209012
2014,1307602
2015,384296
2016,492629
2017,84004
2018,116792
2019,1835474
2020,58581
2021,1503165
2022,112667
2023,237827
2024,696877
2025,987987
2026,156462
2027,1229206
2028,852217
2029,941904
2030,216984
2031,730738
2032,990399
2033,517821
2034,1233061
2035,653115
2036,192931
2037,1173794
2038,488831
2039,650990
2040,907920
2041,874140
2042,464512
2043,692198
2044,757809
2045,523154
2046,247558
2047,666084
2048,276686
2049,763670
2050,1299830
2051,1094703
2052,288731
2053,821830
2054,981950
2055,936867
2056,1126398
2057,134604
2058,406198
2059,542121
2060,150394
2061,997946
2062,699266
2063,182999
2064,349942
2065,969971
2066,192936
2067,745715
2068,120414
2069,750032
2070,613526
2071,929065
2072,1120236
2073,836455
2074,362707
2075,211313
2076,807829
2077,339888
2078,889929
2079,643447
2080,160165
2081,910379
2082,749474
2083,571262
2084,94574
2085,821450
2086,582830
2087,325082
2088,936381
2089,1486267
2090,144648
2091,786467
2092,266385
2093,188030
2094,432806
2095,928519
2096,622913
2097,287040
2098,610067
2099,83994
2100,800275
2101,996538
2102,91115
2103,388522
2104,1212212
2105,672724
2106,523988
2107,408959
2108,160320
2109,1321538
2110,464409
2111,792393
2112,946467
2113,913976
2114,927665
2115,393128
2116,225712
2117,700114
2118,340907
2119,623301
2120,898566
2121,1533990
2122,313685
2123,671145
2124,954283
2125,953864
2126,950228
2127,558849
2128,949913
2129,963607
2130,836434
2131,213586
2132,808857
2133,438749
2134,183783
2135,849995
2136,936316
2137,283046
2138,608413
2139,1539210
2140,969356
2141,1002801
2142,332534
2143,1513755
2144,1445110
2145,925680
2146,53127
2147,912710
2148,77177
2149,814991
2150,1522688
2151,128422
2152,860375
2153,863490
2154,370363
2155,618220
2156,1495471
2157,965894
2158,124256
2159,1180113
2160,590596
2161,643690
2162,806907
2163,1257309
2164,642340
2165,1251865
2166,1248317
2167,171913
2168,230178
2169,587736
2170,1019807
2171,880625
2172,1184530
2173,1299148
2174,989366
2175,293418
2176,981950
2177,496738
2178,979764
2179,813262
2180,680504
2181,410583
2182,505864
2183,954766
2184,162487
2185,1338098
2186,968262
2187,971868
2188,335149
2189,567276
2190,924054
2191,555519
2192,999725
2193,340864
2194,1546790
2195,293395
2196,543168
2197,1580534
2198,309606
2199,1043843
2200,501277
2201,417389
2202,629227
2203,339901
2204,157290
2205,792355
2206,101096
2207,184651
2208,624370
2209,204300
2210,1661791
2211,566060
2212,1037707
2213,240735
2214,637131
2215,255265
2216,1209002
2217,1034580
2218,1055977
2219,801074
2220,130226
2221,748055
2222,508456
2223,170130
2224,756611
2225,152756
2226,825292
2227,518219
2228,956757
2229,206707
2230,805107
2231,107134
2232,839846
2233,961144
2234,376557
2235,1013327
2236,146346
2237,876085
2238,1029530
2239,840163
2240,329981
2241,1137786
2242,135245
2243,791592
2244,98022
2245,831452
2246,322810
2247,802932
2248,349621
2249,887080
2250,131801
2251,1174731
2252,613042
2253,216406
2254,1349032
2255,1027904
2256,101550
2257,709623
2258,884639
2259,918967
2260,437517
2261,130743
2262,95644
2263,762869
2264,952460
2265,938322
2266,76085
2267,436240
2268,73706
2269,59341
2270,697910
2271,57466
2272,89847
2273,68708
2274,713352
2275,536398
2276,128595
2277,90824
2278,1068053
2279,598032
2280,241995
2281,679942
2282,536950
2283,124636
2284,865938
2285,101221
2286,122483
2287,678918
2288,101153
2289,1389913
2290,113487
2291,428791
2292,194686
2293,711724
2294,139159
2295,800990
2296,115710
2297,932205
2298,210851
2299,647684
2300,154786
2301,810190
2302,951281
2303,492181
2304,147614
2305,734242
2306,441850
2307,602524
2308,941082
2309,1532430
2310,911011
2311,375451
2312,558473
2313,974633
2314,151185
2315,1303090
2316,167819
2317,780032
2318,1091615
2319,138252
2320,649470
2321,119054
2322,334322
2323,949479
2324,1027717
2325,235610
2326,722053
2327,77305
2328,1277099
2329,311649
2330,674444
2331,129014
2332,814420
2333,71470
2334,891291
2335,517157
2336,145810
2337,193300
2338,269778
2339,190008
2340,201950
2341,317928
2342,383695
2343,549498
2344,987924
2345,48533
2346,49774
2347,40056
2348,654133
2349,48764
2350,125013
2351,424196
2352,103308
2353,1861361
2354,300071
2355,607910
2356,143566
2357,852028
2358,552783
2359,939016
2360,962078
2361,197229
2362,1720465
2363,496187
2364,1033716
2365,200824
2366,732736
2367,180980
2368,1026213
2369,1180672
2370,146386
2371,1152040
2372,659804
2373,273633
2374,637015
2375,1487984
